IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Gene,BPlabel
0,1,402,817.4218,0.3921,4.5176099999999995,9.8461,8.02567,8.394060000000001,9.2072,8.04815,1.96764,22.2765,25.3255,0.0,0.0,0.0,0.705665529,1.6555353762781497e-08,2.97859857,-0.179963,8.07531,0.182747,0.16486099999999998,-0.83,0.271432,0.059900999999999996,0.303465,-0.108518,0.27725900000000003,0.192494,0.163876,0.11994300000000001,0.624562,0.10849600000000001,0.219565,-0.161377,0.140307,0.110577,0.41558500000000004,-0.205771,-0.15852,-0.090058,-0.242346,0.247403,-0.222385,0.382925,-0.396044,TRPM7,possible
0,0,407,4421.9007,-0.5121,3.5311800000000004,8.128860000000001,2.53493,9.56511,8.37325,3.86499,2.38963,3.2952199999999996,6.7163,0.0,0.0,0.0,0.288511723,0.000375248305025868,5.80132248,0.180584,8.812439999999999,-0.409224,0.521447,-0.2,0.38172399999999995,0.549704,-0.134247,0.4583,-0.21259,-0.559962,-0.166346,-0.116843,0.51263,-0.233578,0.287677,-0.391046,-0.048027,-0.22948200000000002,-0.289224,-0.083445,-0.8140149999999999,-0.139519,0.48131499999999994,0.222563,0.26011300000000004,0.310322,-0.7530359999999999,TUBD1,probable
2,1,39,2192.08637,-0.1704,0.41609700000000005,0.9337719999999999,0.32723,0.5479069999999999,2.73371,0.9041600000000001,1.56965,12.0174,1.09133,0.0,0.0,0.0,0.824708164,0.988510645026986,1.86907763,-1.123218,7.995019999999999,-0.409333,0.6777350000000001,-0.07,0.975784,0.16106600000000001,0.274054,2.04117,0.265175,0.466218,-0.197432,0.819659,-1.247098,0.769983,-0.174232,-0.750406,0.24950300000000003,0.638151,0.33869699999999997,0.176743,-2.005306,0.932608,-6.6438559999999995,0.328218,0.245383,0.557032,1.022717,UBASH3B,probable
0,1,28,5973.09032,0.1674,0.213716,1.47112,0.6288229999999999,3.14282,27.2807,1.5965,0.607317,1.9798200000000001,1.52398,0.390198871,0.0,0.0,0.215832233,1.6858923961019598e-23,,-0.444927,7.75805,1.0042149999999999,0.708,1.71,0.676729,0.9742129999999999,0.959874,0.8416319999999999,-1.003013,-0.765019,-0.560012,0.922905,0.88956,1.076039,0.65505,0.808384,0.59308,-0.602359,0.871044,0.810769,1.035654,-0.7570640000000001,0.40158499999999997,-0.872041,-0.612907,-0.823365,-1.022872,ULK4,possible
1,1,894,836.4590099999999,-0.8241,0.0,0.0,0.0,0.0,0.863823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20848190800000002,3.1808624775723304e-08,8.912730499999999,1.52499,,,,-0.55,-1.90705,,,,,,,,,,,,,1.15393,,,,,,-0.768407,,,,UMOD,probable
0,0,1932,,0.5183,47.9107,71.8359,24.5387,284.869,97.4831,107.867,197.515,42.958,47.8366,0.0,0.0,0.0,0.598057508,0.837117600739375,27.232862400000002,0.103448,5.97131,0.12811,0.32619499999999996,-0.05,0.164294,0.203787,-0.156217,-0.35171199999999997,-0.25135,-0.09589299999999999,-0.07952200000000001,0.296796,0.25692,0.228692,-0.059039,0.195246,0.075929,0.090794,0.288515,0.17988800000000002,0.414613,0.07106599999999999,-0.354929,0.112829,-0.061373000000000004,-0.120251,0.34260799999999997,VAMP2,probable
2,1,1,332.65362000000005,,58.7864,35.7736,6.3716,18.9723,48.3478,16.7819,4.88307,167.88299999999998,10.193,0.47726234100000003,0.0,0.0,0.639467537,0.9948704017644531,17.84158698,-0.195274,8.18484,0.147579,0.115763,-1.79,0.240646,-0.206152,0.15750699999999998,0.158894,0.164328,-0.10666199999999999,-0.11438499999999999,-0.201979,1.6408209999999999,0.331941,-0.10676400000000001,-0.299846,-0.11034000000000001,-0.117442,0.699136,-0.857095,0.584087,-0.141184,-0.291319,-0.152549,0.11588399999999999,-1.2087649999999999,0.153745,VCL,possible
0,1,237,55.75589,0.5131,1.4106299999999998,8.24028,0.334088,19.1386,1.51429,11.7527,0.0763366,21.3092,7.898110000000001,0.959358571,0.0,0.0,0.7864689229999999,0.392125211518415,4.75766587,-0.287412,7.591310000000001,-1.15777,0.46271599999999996,-0.62,0.576754,-0.867612,-0.487937,0.719213,-6.6438559999999995,-0.157049,-0.091365,-6.6438559999999995,1.051036,-6.6438559999999995,-0.093511,-6.6438559999999995,1.235128,-0.224942,1.766514,1.101193,-2.251026,-0.541575,-1.883953,-0.392739,0.203645,1.536193,,VDR,probable
0,1,376,95.26536999999999,-0.4626,128.94899999999998,48.4381,143.583,34.8442,8.800419999999999,56.1953,16.6194,111.255,74.4515,0.5283317679999999,0.0,0.0,,,7.87963926,-1.006638,7.0057100000000005,-0.636555,0.4055,,-6.6438559999999995,2.002938,1.7499470000000001,-0.944468,-0.41713100000000003,-1.469416,-0.290978,1.657197,1.352031,2.236093,-0.14441800000000002,-0.8802709999999999,0.256851,0.344346,1.832052,0.255721,1.740304,-1.062173,-6.2927480000000005,0.310581,0.390862,0.558394,-0.45514799999999994,VEGFA,most likely
0,0,38,763.76634,0.2687,1.9197400000000002,1.5862,0.631509,7.48462,3.51689,1.48386,1.9349,1.00676,0.951715,0.0,0.0,0.0,0.146139458,0.310171245019823,1.98266541,-0.283032,,-0.18499300000000002,0.5069170000000001,0.24,-0.491874,0.315641,-0.213432,0.384941,-0.396464,0.303238,0.45599700000000004,0.3408,-0.45201499999999994,-0.28324099999999997,0.410308,-0.23492,-0.397014,-0.410778,-0.286035,0.254239,0.333453,-0.45867299999999994,0.7823899999999999,-0.43425600000000003,-0.5421630000000001,-0.560303,-0.40418000000000004,VN1R1,least likely
0,0,494,815.64192,-0.3141,0.0,0.0,0.0,0.0,1.8114299999999999,0.0,0.0321137,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.00012156563512399099,1.98266541,-2.1774,6.876939999999999,,,0.62,,,,,,,,,,,,-1.507571,,,,0.802267,,,,,,,,VN1R2,least likely
0,0,392,69.86384,-0.3303,6.28448,21.7509,12.7032,11.4917,24.8907,15.4007,11.5025,38.3874,12.1813,0.0,0.0,0.0,0.745582581,0.0463916223696272,7.92940676,-0.110449,9.43849,0.10101,-0.09447799999999999,-0.2,-0.243817,0.15185099999999999,0.155665,0.237485,0.16261,-0.15088,-0.051845,0.148864,0.24947600000000003,0.784135,-0.043352,-0.17209000000000002,-0.146485,0.08186900000000001,-0.270916,0.176751,-1.106515,0.1168,1.632377,0.089977,0.100798,0.098462,-0.18276099999999998,YES1,probable
0,0,357,467.93908,0.5820000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z98049.1,least likely
0,0,62,54.21767,0.2805,0.665702,3.1863200000000003,3.3864900000000002,2.43897,6.498469999999999,1.1851399999999999,0.635257,0.0746059,1.5967799999999999,0.0,0.0,0.0,0.7926150559999999,0.27266724849371304,6.84360167,-1.002876,8.415,-0.484126,0.493436,-1.16,-0.36949499999999996,-0.687612,-0.646464,-0.698642,-0.929082,0.6207600000000001,-0.339807,-0.778994,-2.0967439999999997,-0.8257959999999999,-0.44987,-1.811005,-0.6371359999999999,-0.444329,-0.74793,-1.861392,-0.8599950000000001,-0.343206,-0.602514,0.578411,0.367688,1.353324,-0.693646,ZAP70,probable
0,0,58,205.6394,0.3799,,,,,,,,,,,,,,,,,5.840319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMYM6NB,least likely
0,1,16,285.13795,-0.2056,6.25876,8.76774,4.19988,23.6934,50.052,10.5337,4.32396,15.7073,10.2016,0.0,0.0,0.0,0.554481149,0.26883020897488,0.0,0.195994,9.40594,0.220268,0.571044,,0.599708,0.192276,0.609755,0.699832,-0.23051,-0.104441,-0.14991500000000002,0.13764500000000002,0.6953199999999999,0.570652,-0.066871,0.564006,-0.080457,0.14280199999999998,-0.09826499999999999,0.629731,0.218648,-0.128076,-0.28935700000000003,-0.311001,-0.309062,-1.404978,0.201691,ZNF516,possible
1,1,6192,57.9316,-0.5594,5.51655,10.8794,0.317808,16.1166,6.78989,9.227839999999999,3.39601,8.23911,15.7915,0.0,0.0,0.0,0.602099478,0.9998658378501909,1.79395999,0.157942,8.32507,0.625966,-0.37304899999999996,-2.17,-0.270538,-0.4078,-0.16964200000000002,-0.435763,-0.32019899999999996,-0.092708,-0.312334,-0.071447,1.400204,-0.285389,-0.181228,0.081332,0.141413,0.68523,-0.17191099999999998,-0.086497,0.282199,-0.486833,0.245956,-0.40614,-0.318853,0.776371,0.24736599999999997,ZNF827,possible
0,0,1,10798.95885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSCAN5D,least likely
