Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,pLI_ExAC,HIPred,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median
29.7532,34.596,19.9419,79.2596,152.697,140.333,87.8629,60.6246,64.8397,139.633,23.8702,0.0,0.0,0.0,0.0,233.628,65.6696,31.8039,30.1606,47.4994,0.817101389,0.670743585,289.95693,-2.31,8.96719,0.0,22.1744
2.82434,3.54657,9.89141,56.5359,4.67603,1.61284,1.30724,11.5247,167.073,1.87461,498.052,0.0,0.0,0.0,0.0,3.6173,2.2064,1.08304,8.55723,0.0952679,0.004006662,0.123297259,131.63164,0.13,8.80775,2.0,14.837
0.261144,0.142,0.0679834,1.02975,1.63354,0.998479,1.58501,0.581486,0.400705,3.44369,0.235208,0.0,0.0,0.0,0.0,0.238114,0.0612331,0.407538,0.055123,0.10476,0.947214574,0.593222201,34.37162,-0.29,7.12536,0.0,9.5429373
8.83257,5.76301,1.8293,13.5472,14.9487,3.85425,4.40868,6.75301,75.4787,13.1943,0.22183,0.368041927,0.0,0.0,0.0,8.49258,4.97365,2.08454,0.235102,0.643971,2.21e-05,0.636561334,363.12652,-1.1,11.9665,3.0,13.7748
0.050391,0.191442,3.87045,2.76221,0.0634474,0.0376269,2.56671,0.210363,0.265397,6.41284,0.0204447,0.0,0.0,0.0,0.0,0.393996,0.138771,0.741731,0.120507,0.0473801,0.0008604,0.692565262,393.9962,-0.47,3.83048,4.0,11.456768599999993
4.8254,6.5716,3.9991,30.3199,24.5735,16.9791,18.0353,12.6929,12.2113,13.4014,4.20245,0.722250439,0.0,0.0,0.0,12.8613,31.4817,8.99517,15.6416,32.0914,0.000213375,0.554481149,5752.71243,-0.05,7.17999,5.0,34.8365
0.111785,0.594998,30.4785,0.299869,0.574072,0.783079,0.404091,0.624042,0.082852,2.85873,0.024675,0.0,0.0,0.0,0.0,0.0899473,0.111559,0.0398558,0.0612504,0.0369913,1.37e-10,0.421328872,380.20775,1.38,4.81544,1.0,18.016545199999996
40.7355,63.4718,18.9636,217.565,130.249,144.802,73.8517,76.732,124.137,85.3032,73.9852,0.824670285,0.0,0.0,0.0,87.6224,95.2074,21.7575,49.4547,86.9425,0.008700693,0.382602245,18.41517,0.28,4.77161,2.0,8.17675
8.93524,8.41465,5.49047,21.5361,45.7281,63.5812,18.9003,18.4057,18.516,14.2633,1.66214,0.0,0.0,0.0,0.0,25.3246,15.6591,4.79083,8.51495,25.8513,1.41e-09,0.68339467,367.4987,-1.01,8.06759,30.0,5.02274
1.49439,11.57,3.09481,15.4475,5.40861,1.65169,5.93478,4.24087,28.82,6.66829,37.3521,0.0,0.0,0.0,0.0,2.22939,4.53553,5.90861,1.94958,2.28024,4.51e-07,0.252979308,73.43315,-0.2,9.93754,14.0,11.8694
66.4946,33.4278,16.4316,91.1594,65.4222,65.6205,70.2911,62.3749,49.5305,59.3222,21.5226,0.0,0.0,0.0,0.0,63.153,54.9236,55.9259,37.3862,94.6623,0.988917853,0.550060093,19.08857,-0.45,7.51453,1.0,22.3165
7.32946,30.3739,0.755957,26.7379,25.7876,5.78831,6.18222,23.5134,14.224,4.84516,0.679817,0.0,0.0,0.0,0.0,7.11795,57.0004,17.1414,17.1921,295.267,4.52e-11,0.575230479,3330.11414,0.55,9.18741,14.0,24.1402
9.00487,14.7192,74.5643,1.25621,0.0,0.0,0.0,2.84517,15.1966,2.69308,0.04103,0.0,0.0,0.0,0.0,0.51095,19.9923,0.0,0.0568443,0.0,5.83e-08,0.451241881,397.54169,-0.03,8.876515649999998,1.0,18.22194469999999
34.0358,26.3661,20.4608,69.7726,127.984,115.423,445.836,28.9193,17.3884,26.6495,3.76688,0.0,0.0,0.0,0.0,55.736,68.1669,24.3886,8.62491,11.3507,0.946085418,0.749872148,78.75848,-0.78,7.44901,2.0,11.5977
9.32059,12.3449,33.9312,28.4944,58.1185,17.6449,10.3208,26.8203,57.1065,27.4917,2.51346,0.0,0.0,0.0,0.0,8.40157,16.1784,4.17889,3.04723,13.3858,0.856185983,0.661956608,37.64316,-0.65,9.26973,0.0,4.74794
0.139266,10.2099,39.0665,0.068944,0.0613962,12.877,0.0,21.4688,0.0939597,0.547227,0.0,0.505917776,0.0,0.0,0.0,1.96389,22.8831,0.0404123,0.0209542,0.0,0.161696751,0.749501348,69.49242,0.19,7.21939,2.0,10.4994
0.429507,2.03607,98.7381,0.409466,0.583354,0.401257,1.29439,0.671413,0.310934,0.623215,0.288214,0.0,0.0,0.0,0.0,1.35711,0.157133,0.396446,0.223727,0.241302,0.00035522,0.359500945,37.30618,-0.65,9.55638,3.0,17.2104
0.262666,0.204842,8.76715,2.38876,3.00791,1.06374,0.866615,7.77386,0.0580806,0.632416,0.0115539,0.0,0.0,0.0,0.0,0.165939,0.153967,0.00863512,0.0391947,0.0425952,0.959085111,0.875350475,139.12538,-0.29,5.43339,1.0,9.05696
1.19714,3.43216,0.792299,0.940483,2.12202,13.1246,0.782606,1.87064,1.04605,22.804,0.111683,0.0,0.0,0.0,0.0,2.98619,1.64319,39.8185,0.0990724,1.38306,0.999895574,0.650883615,1296.88776,-2.16,1.78326,5.0,15.926
6.69556,8.00202,7.14891,16.9997,17.567,9.72878,18.9352,18.3174,19.6455,27.2031,7.63382,0.0,0.0,0.0,0.0,63.2771,20.2126,41.7263,17.0558,34.0527,0.71368213,0.819463432,13.46033,-0.4064999999999999,5.67105,8.97,6.14859
0.568909,0.046669,0.0200958,5.26536,0.0463979,0.303098,18.9825,0.0425262,0.0354646,0.708949,0.0,0.0,0.0,0.0,0.0,2.19458,0.0370662,0.0302423,0.0197223,0.190678,0.1075829,0.284910262,960.40211,0.13599999999999998,4.82614,4.58,7.94814
0.997486,18.0247,3.13738,13.8743,5.61722,2.61117,28.6027,18.539,23.9911,8.93802,31.3475,0.0,0.0,0.0,0.0,5.61262,5.76491,0.652183,1.07647,10.0003,3.18e-05,0.350801736,742.00604,-0.66,7.66339,3.0,12.4685
5.68359,3.15202,2.44406,4.09839,7.41707,7.60577,4.61212,4.07973,5.35768,5.75318,0.294045,0.464215864,0.0,0.0,0.0,5.33181,6.68788,2.75911,7.27562,9.95656,0.002009882,0.288511723,53.30545,0.44,10.6586,3.0,50.1011
67.021,42.2143,38.1153,92.6916,139.601,163.015,69.4676,52.8672,56.2031,39.3324,8.55278,0.0,0.0,0.0,0.0,81.8836,59.0671,87.7642,107.789,146.799,0.979237658,0.72829324,4.59039,-0.12,8.46581,1.0,41.2221
26.926,24.9123,17.7409,55.9838,61.859,49.7685,49.0531,36.9502,38.0616,72.694,16.8885,0.0,0.0,0.0,0.0,46.9404,39.5675,48.0292,75.0508,94.8186,0.885150385,0.69251281,1.21425,-0.01,9.92458,0.0,24.6167
7.84885,5.26753,3.89583,31.3402,14.2156,19.3997,26.3938,12.8869,6.78745,12.8646,0.278729,0.0,0.0,0.0,0.0,6.74735,6.09104,5.41839,0.630973,45.7032,0.86063739,0.70702368,183.88473,-0.82,8.08428,4.6,8.85024
0.31582,0.0229775,0.0,0.0665199,0.382195,0.924777,0.145588,0.0404752,0.0329615,0.638374,0.0,0.0,0.0,0.0,0.0,0.205452,2.0128,0.416854,0.0,0.0,0.061690604,0.340101391,56.7191,-0.17740000000000006,8.86727,9.0,7.2381
0.358101,0.317145,0.164804,0.423639,0.318353,0.115717,24.6975,0.186743,0.543799,2.53448,0.147264,0.0,0.0,0.0,0.0,0.489312,0.144644,1.40184,0.516187,6.06273,0.462095794,0.463758975,452.3782,-0.1,7.17703,0.0,4.42364
1.83518,4.88244,7.16428,12.0277,5.66709,4.26892,4.91643,12.9158,25.683,2.29188,10.0967,0.0,0.0,0.0,0.0,4.05449,4.75186,1.67158,92.7144,0.36444,0.001239241,0.145488262,404.61652,1.31,8.51313,27.0,12.119
5.78806,5.40093,3.53114,6.04386,4.0559,4.72925,4.8698,5.95426,7.23753,6.95137,1.87117,0.0,0.0,0.0,0.0,8.6867,7.6749,2.48682,11.2438,7.68258,0.004120666,0.322929591,20.97956,0.37,10.2926,3.0,17.3643
40.9288,31.5932,21.46,67.1597,85.5213,99.9279,62.7791,46.5582,43.3228,98.9581,22.1624,0.0,0.0,0.0,0.0,41.0866,62.9026,33.1046,48.0941,88.7958,4.99e-07,0.514985323,339.76712,-0.58,9.74197,7.0,24.9983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79839868,0.25535503,868.2092460000002,0.27570000000000006,7.757321700000005,2.39,18.40908539999999
0.0,0.0,0.0,0.0,0.0587661,0.0988931,0.0,0.0,0.0,0.147165,0.0823089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572085,0.0,0.013070599,0.170125708,6742.78937,2.49,7.606836100000002,6.0,22.326207999999983
4.58914,4.3005,7.74966,16.4023,10.7205,8.51302,11.0053,10.8695,16.425,16.6832,12.2899,0.0,0.0,0.0,0.0,8.19011,6.96519,7.7393,16.2993,13.9286,0.898599332,0.604546309,27.29428,-0.8,6.15995,2.0,25.8952
0.698223,0.778327,0.328196,8.01437,2.33891,0.715558,0.275936,0.680506,5.52934,0.731536,44.5912,0.0,0.0,0.0,0.0,0.969948,1.32368,0.198779,1.06262,0.0,0.397920808,0.315066546,68.19067,-0.25,9.58159,0.0,12.1205
4.70138,3.25146,3.72576,11.8837,45.5167,12.8632,8.5952,6.62612,4.66199,19.8796,0.507668,0.0,0.0,0.0,0.0,6.56174,8.60734,7.48342,6.62394,10.4507,0.100123441,0.492040008,77.98101,-1.09,6.84925,1.0,38.1465
1.12535,0.618518,1.93802,11.3905,16.2506,13.008,16.3343,2.85778,8.35508,3.22884,3.1114,0.0,0.0,0.0,0.0,3.62321,3.88297,9.51466,5.7253,1.2106,3.79e-06,0.475266188,10100.50875,2.83,7.33319,7.0,12.0179
88.7158,31.9259,36.2891,103.082,92.3562,177.55,69.949,76.2822,84.6933,154.818,26.4679,0.0,0.0,0.0,0.0,52.299,86.6509,23.2457,215.853,241.774,0.992493064,0.811256826,14.62192,-0.91,9.55696,23.58,30.255
8.25032,16.5353,5.80977,21.4869,16.8885,40.1658,19.3479,32.3533,29.5671,55.4552,66.0131,0.0,0.0,0.0,0.0,37.5105,12.4819,31.9014,108.719,25.9322,0.670970123,0.75617367,13.31064,-0.6,9.27282,38.0,10.9972
1.28751,3.99256,12.9159,1.47308,1.75039,1.60477,6.75189,3.23268,1.10024,2.4441,0.058956,0.0,0.0,0.0,0.0,1.2802,2.29725,1.37233,3.0247,2.53139,0.00212215,0.46440798,936.198,0.28,7.24539,1.0,24.399
1.56908,5.10926,8.69853,4.87982,10.2448,7.48213,6.55244,10.278,13.1598,127.295,1.69472,0.0,0.0,0.0,0.0,4.34644,4.78273,3.92377,13.5271,3.48982,0.000435556,0.196595117,242.81953,0.53,7.66966,40.0,10.1251
13.7983,5.7821,2.21446,15.8407,9.22413,14.8423,5.51625,9.42647,16.1192,4.63689,5.53587,0.0,0.0,0.0,0.0,13.6336,10.0776,5.90526,73.3137,23.1001,1.17e-12,0.453264117,224.97702,0.4,8.0729,3.0,9.19712
25.8528,44.6501,6.78177,55.8861,61.2198,68.6768,25.9548,30.0262,37.129,24.8132,0.383909,0.0,0.0,0.0,0.0,80.6036,45.3026,12.0426,30.0099,47.6835,0.553826743,0.579714477,27.13463,-0.43,7.28685,3.0,20.2562
0.512358,147.634,529.977,0.181127,3.91583,2.64751,0.505147,51.8908,0.133993,0.195881,0.0665184,0.464597307,0.0,0.0,0.0,52.5946,0.422294,0.259293,0.083218,0.041693,3.93e-08,0.532363474,642.29542,0.28,7.745087499999996,1.0,19.877056899999996
1.56368,0.0688089,0.0509157,0.813297,4.96722,7.97166,3.64254,0.757292,0.042302,4.81607,0.00997224,0.0,0.0,0.0,0.0,1.31976,0.192132,5.73206,0.0146248,0.0274731,0.994186022,0.767620981,40.76858,-1.11,8.267762699999999,6.0,14.101529849999999
2.16579,1.40131,0.408291,6.01106,6.29564,12.6973,2.03945,10.5296,1.12289,4.09012,0.432817,0.0,0.0,0.0,0.0,2.03664,1.91723,0.681796,0.0239352,2.34195,0.000207779,0.638582647,13178.92317,2.84,8.572885,6.0,13.3516
0.0238418,0.13067,25.5472,6.73579,1.81838,0.0733842,1.19056,2.89367,0.202812,1.10381,0.245957,0.686399174,0.0,0.0,0.0,0.0886118,0.13387,0.03456,0.01256,0.539459,1.03e-10,0.317658246,736.36615,0.94,6.48876,6.0,18.515795199999992
9.31557,21.5345,62.0944,21.2786,32.0402,20.3347,15.5221,30.4277,12.4021,341.863,4.68358,0.0,0.0,0.0,0.0,15.8032,11.8623,22.097,22.0727,20.4149,0.248194492,0.735293925,329.49223920000003,-0.45,8.16770715,5.0,16.074941900000002
1.65483,2.67641,0.161019,2.96466,1.20424,2.60923,0.803748,2.13868,6.89747,7.46304,1.04391,0.368041927,0.0,0.0,0.0,6.28689,0.529734,9.23695,6.72946,0.146276,1.63e-13,0.337000817,482.88245,-0.54,13.5738,12.0,9.15001
31.1395,47.0662,143.979,86.163,65.5677,94.5865,46.9624,69.7558,99.4599,49.8536,19.6733,0.0,0.0,0.0,0.0,84.2403,39.6867,11.9363,169.449,271.77,0.014774297,0.693781972,447.88492,-0.19,7.67469,3.0,33.1447
172.5,60.1152,47.2726,206.918,405.447,333.536,74.8966,208.984,158.892,21.2745,4.67501,0.0,0.0,0.0,0.0,62.1645,287.7,26.2535,0.764625,2.73395,4.55e-06,0.442774057,125.8487,0.04,7.36569,3.0,13.748
7.89176,8.18289,4.36648,14.9471,24.1892,22.1081,13.0368,16.6559,19.0107,29.2793,3.95861,0.0,0.0,0.0,0.0,15.1425,13.3916,5.68087,19.0517,19.9913,4.85e-08,0.554481149,1513.23821,0.87,8.074108200000003,6.63,20.0223
0.163556,95.274,30.4854,0.428332,0.523314,0.390002,0.832724,18.9267,0.494511,0.840279,0.097765,0.0,0.0,0.0,0.0,0.651566,1.28332,0.312149,0.363861,0.640889,0.000134102,0.410299271,244.48027,-0.059899999999999995,8.661524599999996,7.66,14.446511600000001
12.2226,15.6496,111.89,29.4442,38.4117,33.5961,31.0967,11.9576,12.7915,54.5059,4.57015,0.0,0.0,0.0,0.0,57.7129,25.7866,12.9239,12.7614,30.7426,0.367752728,0.712133169,1834.19835,0.84,7.27135,1.0,21.0272
6.16257,8.86376,6.23842,10.3544,20.8252,15.9532,13.0844,8.91911,9.19418,33.5403,2.0224,0.471404521,0.0,0.0,0.0,18.3434,23.3003,14.4712,15.2465,20.1057,0.010463632,0.390338778,144.47811,-0.27,9.20275,4.0,13.3947
2.55296,3.94749,3.6067,6.41964,6.54088,6.15766,6.39687,9.03487,6.55887,3.67475,1.78087,0.471404521,0.0,0.0,0.0,7.39641,6.07572,4.95177,12.4466,8.24285,0.435973302,0.503743052,66.90477,1.13,8.12655,4.1,16.9215
5.61142,7.88308,3.94589,7.98191,11.1839,9.58183,16.1732,6.22385,5.12209,20.5176,1.0136,0.471404521,0.0,0.0,0.0,10.3362,18.7576,5.41143,10.1774,9.92293,6.86e-08,0.334683508,28.2424,0.01,8.89681,2.0,20.6344
8.18072,12.2566,7.81135,26.9247,27.4691,23.3068,20.1076,20.956,32.3082,10.5635,14.1435,0.0,0.0,0.0,0.0,14.7718,23.291,6.93725,35.5093,14.3891,1.77e-05,0.123297259,74.21424,-0.05,5.19451,11.0,33.9354
13.0605,12.6482,20.5722,33.6904,39.8943,34.7465,39.0475,29.4744,34.4659,48.6221,10.4275,0.0,0.0,0.0,0.0,30.8938,25.98,9.50552,38.4888,36.4137,0.948919011,0.27013588,1335.14975,-1.58,7.67662,4.0,19.834
41.6301,53.6628,102.395,24.6042,29.663,41.0259,17.3104,27.0856,14.7697,25.2771,2.64522,0.471404521,0.0,0.0,0.0,29.5728,69.4521,12.9967,9.97847,28.7453,1.81e-05,0.37720111,487.77985,0.62,8.81782,1.0,16.8842
10.6586,10.8299,5.98747,33.141,31.1665,23.9603,15.9309,15.1316,14.2683,26.4571,1.77305,0.427016488,0.0,0.0,0.0,19.8755,16.4647,9.63056,17.7096,27.4349,0.14870309,0.705665529,815.51268,-1.48,9.42374,10.0,38.3872
17.7805,9.09721,23.9519,45.0457,154.417,42.912,35.3215,29.1498,29.7364,9.37332,8.65284,0.0,0.0,0.0,0.0,11.8219,12.8125,21.193,21.3043,35.8538,0.998240488,0.684573174,2135.01489,-0.76,9.1455,1.0,1.80652
27.8364,32.4513,22.9805,73.6859,80.4159,56.7583,94.434,71.676,61.2074,71.8804,35.2071,0.0,0.0,0.0,0.0,62.251,52.0491,41.0676,61.8732,68.6996,0.929437925,0.774626613,3.74906,-0.3,8.4121,8.0,9.04987
10.8341,28.4985,7.73923,34.0515,35.4896,7.34991,8.59469,33.8633,44.8118,21.0176,39.6506,0.0,0.0,0.0,0.0,58.1212,26.5562,27.938,34.6755,17.4117,0.722090614,0.756127596,187.24709,-1.01,7.88885,5.0,13.8462
0.168274,0.109142,0.0,0.121011,0.0537254,0.0355253,0.0370005,0.0,0.0404081,2.35032,0.0,0.0,0.0,0.0,0.0,0.0765775,0.0572422,0.0804959,0.0,0.315608,0.768360298,0.735812962,13.31894,-0.3800999999999998,10.0403,9.1,9.79149
0.0285991,0.0232709,0.0252681,2.51533,0.128605,0.117041,0.0843021,2.44742,0.101672,2.17426,0.0,0.0,0.0,0.0,0.0,0.0819654,0.0211639,0.0782916,0.0737523,0.0336567,0.021747733,0.123297259,1.2578,0.24700000000000003,11.99585,12.39,16.836213799999996
14.748,21.8768,8.53088,22.1102,14.6685,12.1623,14.7938,7.82868,25.3317,18.6579,4.4464,0.0,0.0,0.0,0.0,16.2253,11.927,5.75434,7.39671,19.4276,0.65843,0.562885344,25.15947,-0.34,10.7825,1.0,21.8497
0.266072,1.15093,1.61753,11.578,0.447932,9.96429,0.386612,1.51941,1.89976,6.81154,0.115066,0.0,0.0,0.0,0.0,3.77906,5.62176,0.224792,0.825902,0.513983,3.65e-11,0.348049432,22.08097,-0.16,6.75605,5.0,17.6629
0.0,0.0123842,0.021624,0.197654,0.0281209,0.0331668,0.0201446,1.45339,3.72559,0.0859026,0.0373807,0.0,0.0,0.0,0.0,0.0333151,0.0,0.0101356,0.114395,0.0,0.000177683,0.123297259,199.72449,1.1,7.09854,2.0,25.150755799999978
0.0220651,0.365639,0.0,2.94279,0.0389516,0.0131731,19.7506,0.181286,0.0,1.37912,0.0,0.0,0.0,0.0,0.0,0.203486,0.0,0.0441986,0.0,0.0123345,1.14e-08,0.111908376,5106.25546,1.29,7.63841,1.0,9.15248
6.52922,21.2487,7.35857,17.887,33.508,43.1657,23.3482,17.7248,25.8367,71.6639,9.82567,0.384907461,0.0,0.0,0.0,27.8838,25.1794,9.17697,14.8813,6.63299,2.66e-08,0.253572762,148.63297,-1.59,8.33352,21.0,8.83886
2.42913,14.6671,4.09056,11.6952,7.14867,1.68787,4.28053,13.6035,37.4142,2.68975,25.5777,0.0,0.0,0.0,0.0,1.14914,2.38453,0.978327,95.902,0.202496,0.999993047,0.75617367,692.66245,-0.6,9.97294,11.0,12.5979
9.05867,10.8153,8.24753,35.675,50.4615,50.1099,52.7137,19.2236,24.6568,10.474,8.1602,0.0,0.0,0.0,0.0,22.1072,12.2009,11.9391,9.60907,21.0368,8.13e-14,0.621132791,4758.80464,0.41,4.79794,18.0,8.42485
44.1008,33.7213,114.947,82.9398,31.1407,28.4932,41.0264,39.9573,27.9956,22.7638,77.0023,0.0,0.0,0.0,0.0,9.97809,60.2285,4.05948,45.86,82.8753,1.2e-05,0.215832233,314.02328,0.04,9.44046,18.0,14.5439
15.3843,16.0032,9.44599,38.4824,45.3776,60.649,93.9116,44.8235,39.0853,61.3392,73.6078,0.0,0.0,0.0,0.0,10.812,78.6853,10.1963,83.6366,265.005,1.24e-08,0.314050645,119.09857,-0.22,10.7196,2.0,21.004
61.7791,5.06439,55.3809,6.50445,27.8204,32.2035,7.79641,5.4794,7.30227,5.89187,17.8081,0.0,0.0,0.0,0.0,6.75496,2.07552,6.25362,0.661045,0.795687,1.66e-12,0.146139458,9818.87991,5.99,7.90105,4.0,14.726191399999994
14.6474,14.2411,80.886,10.6008,4.43059,115.526,3.7999,2.7575,7.86833,3.93606,23.0533,0.0,0.0,0.0,0.0,20.3303,4.21942,6.18524,0.129214,0.0807868,1.32e-07,0.179693475,727.10313,0.25419999999999987,4.50336,9.0,13.798765699999999
12.5341,23.1422,13.4427,58.1399,44.1656,45.6017,12.0798,28.1836,42.629,12.0965,44.8977,0.0,0.0,0.0,0.0,15.6204,15.938,5.93357,39.3654,46.9435,0.002931645,0.512482882,348.51271,0.39,4.4118,1.0,25.1015
71.0735,73.4611,8.42374,128.316,100.613,238.506,72.5191,74.1064,37.0619,42.3611,3.35457,0.0,0.0,0.0,0.0,39.0248,174.424,56.133,15.8438,41.6859,0.000142042,0.610034525,193.00501,-0.44,8.33329,13.0,10.0023
38.9294,81.223,67.9149,160.327,133.189,199.064,116.111,94.8813,173.381,84.6422,21.6487,0.0,0.0,0.0,0.0,145.823,129.302,19.0261,65.9281,160.338,0.992862471,0.705665529,992.83256,-3.3,5.83837,6.0,11.6308
0.695545,1.10386,0.0600702,0.446648,1.9461,0.993806,5.49466,0.499324,1.20895,0.407108,0.148405,0.0,0.0,0.0,0.0,0.393025,0.130335,0.0872937,0.0424158,0.129005,1.27e-09,0.227266595,8308.67037,1.33,7.63115,1.0,11.7366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391259,0.449119,0.0,0.115285756,0.187376842,6.88198,-0.08,7.38367,3.0,20.478203599999986
1.28858,0.159271,0.0984337,0.161928,382.394,0.199799,0.435902,0.346482,0.11,0.250948,0.0564295,0.0,0.0,0.0,0.0,0.196608,0.224204,186.582,0.0648387,0.0259289,0.033981701,0.310480386,145.44199,0.55,7.3969944499999984,3.0,14.247075799999996
0.32393,1.20623,2.54437,0.847238,0.49285,3.67766,0.58417,2.57946,3.5764,2.48994,0.0522852,0.745355992,0.0,0.0,0.0,2.6718,2.80548,0.0379089,2.14835,0.405378,0.009354471,0.349767208,67.11451,-0.69,7.6500378999999965,0.0,13.636979600000002
0.0717281,0.13207,0.298152,0.11073,3.45266,0.601535,0.130561,14.178,0.485516,1.19365,0.0,0.0,0.0,0.0,0.0,0.279006,0.319838,0.0394929,0.13926,0.0599196,2.86e-05,0.138881207,1347.5592348999996,0.6080000000000001,8.1846519,12.15,12.841421199999996
0.0305011,0.487397,0.0167196,0.34588,0.215228,0.102656,21.3355,0.402264,0.806892,1.53979,2.84881,0.0,0.0,0.0,0.0,0.0992479,0.143811,0.0350393,0.0171104,0.0266493,0.0004652,0.209607884,2449.55631,1.27,9.55072,1.0,13.0852
0.0433943,0.855187,18.8998,1.12575,0.555229,0.642805,8.23789,0.478403,0.47714,0.427593,0.0108312,0.0,0.0,0.0,0.0,0.130721,0.17791,0.20727,0.139222,4.97733,0.000103859,0.178924084,2656.01989,0.85,9.87839,11.0,37.3485
0.0,0.0,0.00979788,0.0,0.0,0.0188004,1.48147,0.0,0.0,0.105733,0.0,0.0,0.0,0.0,0.0,0.971278,0.0,0.307106,0.0228378,0.0,9.38e-07,0.179693475,1541.98025,0.58,7.206135700000002,4.0,22.599825599999985
0.546126,0.188407,0.063087,0.574046,19.5102,1.45566,1.35836,0.561707,0.446089,4.25702,0.0847211,0.0,0.0,0.0,0.0,2.03823,0.146422,7.64821,0.183697,0.157697,0.652869046,0.831385493,433.09933,-0.03,8.60465,3.64,33.7563
0.13727,0.0757034,137.432,0.48894,0.280339,1.6998,0.365146,0.139727,0.0476586,0.957567,0.0,0.0,0.0,0.0,0.0,1.98055,3.65585,0.742863,0.0,0.0163715,0.002208844,0.2410703,1431.12238,0.75,3.16056,10.0,11.8242
29.8472,31.8902,76.8352,151.754,111.668,53.2625,49.9604,49.7445,27.0029,31.4343,1.7235,0.0,0.0,0.0,0.0,70.0984,123.488,113.75,4.24077,53.2612,0.001404248,0.247530133,4349.96524,0.4,10.6927,3.0,24.358
2.02662,0.617486,120.63,11.3489,3.899,28.0626,10.1163,3.07356,0.831286,18.7911,0.0,0.0,0.0,0.0,0.0,41.1801,1.80964,1.58556,0.0385385,0.183922,0.002536783,0.183795229,216.51685,0.64,10.6927,16.56,13.4021
18.0064,24.4067,149.252,67.1974,42.0855,61.0796,41.5919,44.266,51.4964,40.4849,62.3571,0.530680145,0.0,0.0,0.0,83.998,164.176,12.4638,19.8634,36.2847,4.34e-05,0.492040008,887.7348433,-1.52,9.85886,4.0,20.0925
8.15954,10.1003,21.6444,5.62421,9.75906,11.6628,7.42806,11.8461,4.77092,1.87334,0.710477,0.0,0.0,0.0,0.0,4.56213,8.06799,4.20322,7.39506,8.84077,0.463829864,0.824708164,2065.11731,-0.36,8.33411,3.0,12.5843
15.934,17.3748,12.6602,44.7564,40.83,53.0281,39.9246,37.4783,44.8964,29.8192,12.0568,0.0,0.0,0.0,0.0,37.9508,22.119,21.7767,17.1677,46.2248,0.966868135,0.824708164,9.44199,-0.58,11.0092,0.0,3.98327
5.21659,7.85204,3.55026,19.4561,13.7922,17.473,4.71791,9.23883,11.0259,7.02336,1.7768,0.584519827,0.0,0.0,0.0,0.456269,2.81662,1.26742,0.309642,20.4223,0.668218174,0.856568098,580.36578,-0.31,7.74901,1.0,12.3181
1.90252,0.478646,0.918141,5.05347,1.14833,1.25585,4.26355,5.23809,1.99368,0.946519,0.261185,0.0,0.0,0.0,0.0,1.05814,0.747291,0.84669,8.39049,0.69374,0.934054614,0.593552351,2264.36762,1.06,9.56631,2.0,16.5917
24.093298000000004,26.423676999999984,24.099369700000008,57.10433199999999,61.126447,46.88133399999999,41.696288000000024,45.957737000000016,51.74811999999998,50.81061800000001,22.64697810000001,0.00558617998,0.0,0.0,0.0,58.048624,39.172246000000015,23.447457,36.99552570000002,44.449532,0.14933192621796965,0.5675506062,781.0536674999998,-0.03159999999999999,8.449245749999998,3.04,24.677498250000003
0.049911,0.0809627,0.0681162,0.151437,0.117541,0.121857,0.170757,0.103582,0.151914,0.07976,0.0538108,0.0,0.0,0.0,0.0,0.0912555,0.117318,0.0834127,0.399222,0.345388,0.09057641035181241,0.31779422509999994,269.3186565,0.02179999999999999,7.5922772999999975,6.03,13.199812599999996
8.56565,10.0956,9.86713,18.0107,25.4471,28.8153,16.4862,15.444,20.3029,25.581,3.31247,0.0,0.0,0.0,0.0,23.8676,15.7922,10.0433,37.7324,29.9686,0.549646605,0.61459893,1031.16024,0.28,9.00208,0.0,38.4737
3.24907,1.61757,1.47869,5.15799,4.31487,3.04025,7.33366,2.82088,2.01115,2.02119,0.810696,0.0,0.0,0.0,0.0,16.7526,4.26757,4.13014,0.171539,0.3905,0.570549299,0.824708164,45.9557,0.02,9.94964,1.0,10.5172
36.4067,18.4041,15.0223,49.3544,67.4455,76.2184,51.7137,77.2758,50.9075,94.7182,18.5582,0.0,0.0,0.0,0.0,42.2367,48.2616,22.3682,120.038,78.0415,0.944905081,0.831385493,4.80302,-0.03,6.63917,38.0,28.8426
