IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,mousescore_Exomiser,humanscore_Exomiser,fishscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Colon_Transverse_GTExFC,Nerve_Tibial_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Gene,BPlabel
0,0,71,8.43166,-0.3434,0.0,0.0,0.0,0.0173290392628945,0.146139458,,-0.17219500000000001,3.27181,0.39516799999999996,0.197492,,0.888654,2.092867,0.6109289999999999,2.507319,-6.6438559999999995,-6.6438559999999995,-0.306043,-1.3402889999999998,-0.20720999999999998,2.591148,0.759605,-2.213068,1.280613,0.697258,-6.6438559999999995,-6.6438559999999995,-6.6438559999999995,0.8567520000000001,1.271227,-3.177679,-1.03106,-0.174096,-1.966932,OCLM,least likely
0,1,19,2304.1461,0.2505,0.0,0.0,0.0,4.20778097354752e-05,0.45271197,14.75014718,-0.273767,4.52197,,,1.91,,1.9758529999999999,0.62231,2.437465,-0.42861899999999997,,,,,-1.263687,,0.575337,,,,0.428929,,,,,,,,OPRM1,probable
0,0,998,1919.7932600000001,-0.5045,0.0,0.0,0.0,0.007138451734189041,0.11190837599999999,0.0,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,OR10G9,least likely
0,0,19,1835.21965,-0.2854,0.0,0.0,0.0,1.5922972039206396e-08,0.17012570800000001,1.74820254,-1.298345,7.38045,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,OR10J1,least likely
0,0,110,10099.652409999999,-0.4135,0.0,0.0,0.0,0.0443756510558884,0.146139458,0.0,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,OR10R2,least likely
0,0,1,2713.21922,,0.0,0.0,0.0,0.712159402893277,0.25535503,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR1D5,least likely
0,0,95,118.03568,0.3936,0.0,0.0,0.0,0.0152833137797469,0.123297259,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OR2AJ1,least likely
0,0,19,650.65007,-0.1345,0.0,0.0,0.0,0.0018677481690358398,0.11190837599999999,0.0,1.7577779999999998,,-1.645387,,1.02,,-1.131168,1.237485,-3.8829849999999997,0.936742,-1.435877,,,,-1.255153,,1.8699130000000002,-1.17601,,-1.446545,1.536663,-1.3469010000000001,,,-1.6184450000000001,,,,OR2L2,least likely
0,0,178,2290.4589899999996,0.5922,0.0,0.0,0.0,6.391766092242061e-05,0.11190837599999999,0.0,1.50076,,1.820064,,1.13,,-1.415524,,-1.356352,,,,,,,,2.479967,-1.197517,,,2.245331,-1.796984,,,,,,,OR2L3,least likely
0,0,46,239.02977,0.3589,0.0,0.0,0.0,6.755178911312111e-05,0.146139458,0.0,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,OR4K13,least likely
0,0,53,2179.0808899999997,0.3499,0.0,0.0,0.0,3.29464855948091e-05,0.146139458,1.98266541,1.005624,,1.911544,2.977778,1.73,1.654691,-0.75785,1.5284389999999999,-6.6438559999999995,1.481971,1.7188900000000003,1.5009540000000001,1.406436,1.1973639999999999,3.027852,1.172628,,2.179395,1.34553,-6.6438559999999995,,-6.6438559999999995,1.7151299999999998,1.837997,-0.862707,1.9632009999999998,1.560966,-0.6527850000000001,OR52N4,least likely
0,0,272,4882.5213,-0.3774,0.0,0.0,0.0,0.0019205307954207602,0.11190837599999999,1.98266541,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,OR5K3,least likely
0,0,187,4489.110229999999,-0.3416,0.0,0.0,0.0,9.271652870160619e-07,0.11190837599999999,1.98266541,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,,,OR5K4,least likely
0,0,92,2006.35393,-0.4847,0.0,0.0,0.0,0.0179818972231652,0.144167379,0.0,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,OR6Y1,least likely
1,1,49,151.61085,0.595,0.0,0.0,0.0,0.181605380199765,0.563471615,6.67916052,0.29172,6.598269999999999,0.248127,0.209094,-0.84,0.148463,0.139399,0.083035,-0.226671,0.164075,-0.212112,0.11163599999999999,0.114352,-0.28689699999999996,-0.279879,0.13797,0.124949,0.479519,0.22778099999999998,0.038629000000000004,0.303673,-0.17693499999999998,0.15132400000000001,0.510321,0.139261,-0.36819,-0.09826599999999999,0.146706,OSBPL7,possible
0,0,149,235.93422999999999,0.4266,0.0,0.0,0.0,0.988642484366364,0.579714477,,0.21097,7.07706,-0.481588,0.204214,-0.38,0.171982,0.129951,0.259248,-0.233429,0.5836600000000001,0.30301300000000003,0.09529800000000001,-0.15791,-0.78459,0.34335,0.15944,0.224981,0.279659,-0.16388599999999998,0.259695,0.271702,0.319569,-1.413361,-0.46901400000000004,0.24714099999999997,0.33267199999999997,0.266878,-0.19531099999999998,OSGIN2,probable
0,0,68,41.402190000000004,0.359,0.49733194799999997,0.0,0.0,4.6383476445277703e-07,0.455463469,3.27505451,1.1346180000000001,10.5511,1.214724,-0.850317,-0.89,-6.6438559999999995,-0.7117760000000001,0.380092,-3.986272,-6.6438559999999995,1.057527,0.46197299999999997,0.381762,0.47498199999999996,-0.51941,-0.261447,-0.8997299999999999,0.695259,0.855685,-6.6438559999999995,0.832889,0.517516,-0.356954,-6.6438559999999995,-0.9478610000000001,-0.552024,0.6753140000000001,-2.098843,P2RY6,probable
0,0,82,216.58312999999998,-0.3275,0.0,0.0,0.0,0.0018812415667878802,0.22862041,2.99226437,-0.390829,10.4626,,,0.31,2.268513,1.089543,1.508609,2.407436,-0.837109,2.088327,,,,-6.6438559999999995,,,,,,,,,,4.05879,,,,PANX3,least likely
0,0,1529,1247.40878,0.5461,0.0,0.0,0.0,0.007572396904589091,0.146139458,1.86907763,,,3.049433,,0.61,-4.750312999999999,,,,,,,,,,,0.6774819999999999,,2.0772310000000003,,0.7064560000000001,,,,,,,,PBOV1,least likely
0,1,561,53.96564,0.4601,0.39536729299999995,0.0,0.0,0.592665483652486,0.672696948,1.90038475,-0.225296,9.719055,0.099855,-0.172312,-0.16,-0.246402,-0.24634099999999998,0.238934,0.965785,-0.180315,0.123992,-0.20416900000000002,-0.16758,-0.135931,-0.338725,-0.133422,-0.393766,0.5026149999999999,-0.289543,0.113554,-0.890166,0.246155,-0.188033,-1.391015,-0.330469,-0.249707,-0.123203,-0.188449,PBX3,possible
1,1,96,48.90667,-0.5545,0.0,0.0,0.0,0.9984853506139821,0.80871886,2.99056035,0.122678,8.203380000000001,0.358095,0.347559,-0.98,0.457556,-0.343694,0.28180900000000003,1.599432,0.217354,-1.4660520000000001,0.29884,0.195191,0.217548,3.044109,-1.4179059999999999,0.398156,1.111184,-0.37289,-0.591251,0.7571399999999999,-2.675056,-1.612042,-0.9671860000000001,-0.362294,0.391398,0.357248,-0.357471,PDE10A,probable
1,1,166,1086.9460800000002,-0.2903,0.0,0.957427108,0.0,4.167250187608179e-31,0.527515531,0.0,0.767895,7.93445,0.350224,-1.6835669999999998,0.76,-1.2998049999999999,-6.6438559999999995,-0.890287,-0.44011000000000006,0.362302,0.479216,-0.966776,-1.6586580000000002,-0.908256,-0.49981899999999996,0.978309,-0.633193,0.312625,-0.7405189999999999,-0.429622,-0.499234,-0.8420280000000001,1.298462,-1.2423030000000002,-0.286511,-0.597108,,0.653159,PDE11A,probable
0,0,745,40.97898,-0.5346,0.0,0.0,0.0,0.730656355381448,0.54646343,2.96331746,-1.126097,8.5856,-1.1474790000000001,0.491284,-0.73,0.659449,-0.13308399999999998,-0.22209600000000002,-0.753628,-1.308227,-1.983084,0.403133,0.6451279999999999,-0.118672,0.574886,0.468075,-0.079356,-1.9944979999999999,0.24784299999999998,-0.805537,-0.114601,-1.793019,0.149702,0.700888,-2.249541,-0.974146,1.109381,-6.6438559999999995,PDE1A,most likely
0,1,597,1899.16799,-0.4488,0.0,0.957427108,0.0,0.10661209599609599,0.7462295290000001,1.99962367,-0.283882,5.45136,-0.32268,-6.6438559999999995,-1.1,-0.452637,0.46552200000000005,0.597113,-0.9359629999999999,0.37354,0.2842,-0.464855,0.468743,0.12858699999999998,0.341451,-0.296415,0.17591700000000002,0.482466,0.66835,0.928884,0.382535,2.356402,-6.6438559999999995,1.021462,1.2769,0.22002399999999997,0.107181,0.25307399999999997,PDE3A,probable
1,1,41,426.62285999999995,-0.4491,0.0,0.0,0.0,0.00339090594474959,0.640711069,0.0,-0.15748,7.717969999999999,-0.743428,-0.221748,1.05,-0.23838800000000002,-0.513606,-0.191484,1.5121790000000002,0.71939,0.195722,0.14431,0.44301,0.10784200000000001,-0.726059,-0.143835,0.269943,0.344605,-0.171249,0.470786,-6.6438559999999995,3.966281,-0.209067,-0.517509,-0.730748,-0.23323000000000002,0.136142,-0.167621,PDE5A,probable
1,1,244,317.57217,0.3022,0.0,0.0,0.0,0.713477056622093,0.650558949,1.99992492,0.46388900000000005,10.3538,0.11099,-0.229107,-0.2,-0.117996,0.726167,-0.10257100000000001,-0.11506500000000001,-0.296745,-0.178923,0.089518,-0.270962,0.07538099999999999,0.313907,0.13945,0.340277,-0.236598,-0.123625,-0.18521300000000002,0.521397,0.6134970000000001,-0.083037,-0.25856,-0.131267,-0.103172,-0.08472400000000001,0.321905,PDE8A,probable
0,0,36,16.87911,-0.4523,0.0,0.0,0.0,0.9690610489299649,0.737545311,8.90483434,0.21104,8.90783,1.127607,-0.884182,0.04,-0.159742,-0.47818900000000003,0.21902600000000003,-2.012613,0.38262199999999996,0.182662,0.23096999999999998,0.12304000000000001,0.14995899999999998,0.287155,-0.467174,0.23914000000000002,-0.26563600000000004,-0.34419099999999997,-0.465844,0.405544,1.0118200000000002,-0.137567,-0.6341319999999999,-0.138745,-0.297088,-0.175264,0.8438190000000001,PDGFC,probable
1,1,129,599.71226,-0.3671,0.494209116,0.0,0.0,0.9998767297545941,0.852899194,10.79929478,-0.12196300000000002,12.6962,0.334379,-1.719875,-0.64,-0.975076,0.26697,0.370477,-6.6438559999999995,0.641072,0.928523,-0.20044,0.60788,-0.21469699999999997,0.415687,0.19910799999999998,0.915432,-0.565735,0.579013,0.394884,-1.2209809999999999,1.79903,1.12084,0.16831,0.707465,0.494893,-0.702872,0.5746939999999999,PDGFRA,probable
1,1,37,220.34887999999998,0.3601,0.545042391,0.0,0.0,0.0122782806115329,0.306420118,6.97589348,0.11968499999999999,7.69688,-0.324973,1.151047,1.34,-0.742005,0.16409200000000002,0.214522,-0.653011,0.139417,0.149786,-0.161424,0.329098,0.073561,-0.147811,0.127376,0.132971,0.38921,-0.12406800000000001,-0.676459,-0.419559,1.5727799999999998,-0.17199,0.205175,0.180796,0.118192,-0.088051,0.336955,PDLIM5,possible
0,0,14,289.79879,0.6378,0.0,0.0,0.0,0.8757489615896641,0.693781972,3.66240179,-0.44590799999999997,8.26201,-1.266386,-0.29224,-1.89,-1.52936,0.45433599999999996,0.230737,-1.641996,0.500365,0.41442399999999996,-0.880257,-0.206078,0.31666500000000003,0.41152799999999995,0.271843,0.378867,-0.570751,0.470458,-1.29967,0.636042,2.261003,0.243921,-1.6814790000000002,0.48821800000000004,-0.200733,-0.991721,-0.577343,PER1,probable
2,1,783,1363.72417,-0.4597,0.477894065,0.0,0.0,0.8847826232292941,0.833875239,2.94475488,-0.198626,3.29409,2.758929,-0.581056,,2.18207,0.616372,-0.527868,-0.45724499999999996,0.922083,0.31309699999999996,0.33032,-0.099735,-0.202454,-2.1790830000000003,-0.229227,-0.32903699999999997,1.24024,-1.552031,-0.248773,0.487972,-1.1921190000000002,0.24687399999999998,-0.232015,-0.937033,0.661339,-0.193487,0.357575,PGR,most likely
0,0,609,15.565570000000001,-0.5123,0.0,0.0,0.0,0.6641173151625389,0.209607884,3.97250131,-0.20087,7.68704,0.183867,-0.165358,,-0.284571,0.191098,0.236576,1.317577,0.254467,-6.6438559999999995,0.20767399999999997,-0.28530900000000003,0.36352199999999996,0.62266,0.167035,-0.8343430000000001,-0.41799899999999995,0.582704,-1.90265,-0.338568,0.33134,-0.225498,0.331543,0.06801499999999999,0.465242,-0.22627600000000003,-0.6278130000000001,PHACTR1,probable
0,0,35,76.83464000000001,0.2222,0.0,0.0,0.0,1.40585793273596e-06,0.71511656,1.99990361,-0.101408,8.74898,-6.6438559999999995,-0.421495,-0.09,-3.468929,-1.926348,0.230452,-1.015879,-0.22310100000000002,-0.611631,-1.09112,-0.9560879999999999,0.311319,1.196167,0.27325900000000003,-1.119928,0.637321,0.608337,-1.367599,-0.153294,0.5883729999999999,0.295134,0.47803100000000004,-0.8209879999999999,-0.588969,-0.30787,1.217131,PIK3R3,probable
0,0,47,,-0.312,,,,,,5.95345819,0.476908,6.44466,0.525578,-1.1084370000000001,,-1.4087530000000001,,,,,,0.579958,-0.972934,2.836727,,1.518714,1.024861,,-6.6438559999999995,,-1.8447630000000002,,-1.468623,3.271395,,0.971484,-2.2189330000000003,1.378184,PKD1L3,probable
0,0,35,3481.9058299999997,-0.2666,0.0,0.0,0.0,6.571135402258051e-17,0.25091123600000004,9.90845216,-0.681139,11.0339,-0.73454,1.527124,1.01,-1.285076,1.002076,-0.542704,-0.9482219999999999,-2.012835,-6.6438559999999995,,1.777298,-1.0194,-0.607843,,,-1.9042240000000001,-0.8438180000000001,-1.685181,,-1.8811900000000001,,0.786371,0.812461,,2.531389,-6.6438559999999995,PKD2L1,most likely
0,0,56,22.08097,0.4133,0.0,0.0,0.0,3.64893028626161e-11,0.34804943200000005,4.93580207,1.5796270000000001,6.75605,1.5712780000000002,0.974024,-0.16,2.309772,4.373908,-6.6438559999999995,3.2619290000000003,-6.6438559999999995,-6.6438559999999995,-2.490391,2.945032,0.923171,-3.9809660000000004,2.084236,4.0686919999999995,4.439217,4.361848,4.625261,1.506284,-1.221113,2.1475419999999996,0.844368,5.5901510000000005,0.6442979999999999,0.744116,1.833822,PLA2G1B,probable
0,0,19,81.7627,-0.3874,0.0,0.0,0.0,0.000143297256551118,0.275690168,2.87341017,-0.109779,7.739139999999999,-0.39312800000000003,1.870355,,0.21461100000000002,0.5418390000000001,-1.253592,0.167077,-3.3580980000000005,-0.170674,0.268673,-0.697553,-0.15826500000000002,-0.151077,0.2094,-0.097759,-0.844888,0.278876,-0.272018,-0.64865,0.256952,0.323488,0.292007,0.217042,0.562422,0.15,-0.217906,PLCD3,most likely
0,1,1165,721.7254,0.6636,0.0,0.0,0.0,0.000178677408303547,0.443194807,1.61745951,-0.245486,6.1947,0.704026,0.238683,0.04,0.384339,-0.34517800000000004,0.22164099999999998,0.229777,0.564987,0.349229,0.094279,0.165707,0.202484,-0.396594,-0.188398,-0.441673,-0.27672399999999997,0.142447,-0.205854,0.351014,-1.9607740000000002,0.48237399999999997,-4.38358,0.254295,-0.381608,0.2512,0.49667799999999995,PLEKHG1,possible
0,0,18,134.29607,0.2175,0.0,0.0,0.0,,,4.81544009,,7.766939999999999,-6.6438559999999995,,,,,,,,,,,,,,,,,,,,,,,,,,PLET1,least likely
0,0,35,15.564070000000001,-0.3834,0.514240382,0.0,0.0,0.9854495612627779,0.7944912909999999,4.90475214,-0.209695,8.80021,0.246696,-0.530295,-0.36,-0.10936099999999999,0.09626799999999999,0.154901,0.10759300000000001,0.079176,0.11359100000000001,0.16101,0.230025,0.141316,0.158363,0.187076,0.156192,-0.084895,0.101575,0.138467,0.08278300000000001,0.10989000000000002,0.295257,-0.569343,0.094354,0.13028499999999998,0.09521900000000001,-0.10273399999999999,PPM1A,probable
0,0,651,6.37885,0.4462,0.0,0.0,0.0,0.998148788702111,0.824708164,8.79676704,-0.26976999999999995,8.91752,-0.11388599999999999,-0.122759,-0.43,-0.40168899999999996,0.47365799999999997,-0.066979,-0.113575,-0.258196,-0.77249,0.08388,0.312155,-0.073878,0.211758,0.26972399999999996,0.156778,-0.208492,0.067522,0.301761,0.158224,-0.10953299999999999,-0.482725,0.525347,0.072128,0.389367,0.263058,0.386202,PPP3CA,probable
1,1,36,21.403679999999998,0.3955,0.479453267,0.0,0.0,0.9997036494233,0.794239461,6.7860231,-0.028756999999999998,5.580030000000001,-0.050797,-0.222415,-0.14,-0.218639,0.069656,-0.239946,0.311371,-0.39611,0.13710799999999998,-0.166186,-0.106626,-0.11124400000000001,0.375836,0.053832000000000005,0.182344,0.47186999999999996,-0.24099099999999998,-0.19047,-0.031317000000000005,-0.201475,-0.080235,0.20768000000000003,-0.263519,-0.159565,0.067419,-0.23518699999999998,PPP3CB,probable
0,0,1084,173.2434,-0.4041,0.0,0.0,0.0,0.0981051636001553,0.25535503,,-3.070051,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,PRAMEF1,least likely
0,0,220,451.59604,-0.3102,0.0,0.0,0.0,3.89692512946575e-06,0.11190837599999999,,-0.628339,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,PRAMEF12,least likely
0,1,27,322.64102,-0.3325,0.485853291,0.8162841409999999,0.0,0.9775574286383208,0.824708164,3.97104425,-0.360743,10.7884,-0.10476600000000001,0.222173,-0.87,-0.168152,0.127472,-0.23416700000000001,0.705141,0.88302,-1.6448080000000003,0.058630999999999996,-0.283453,0.33058699999999996,0.673385,-0.236806,-0.19067699999999999,1.197423,-0.114031,-0.124161,0.172868,0.298719,-0.766419,-0.461954,0.711071,-0.138543,-0.11641900000000001,0.250384,PRKAG2,possible
2,1,31,96.86296,-0.1935,0.0,0.0,0.0,7.17058540967505e-17,0.207279682,14.82926659,0.103595,6.52404,1.5545879999999999,0.615711,-1.37,0.885682,0.43749099999999996,0.527408,0.44746,0.498133,0.7542270000000001,0.990023,0.677928,-0.558286,0.598427,0.23221999999999998,0.716294,0.588414,0.795309,0.337958,0.702421,0.510038,-0.9048940000000001,-1.9490439999999998,0.504631,-0.965168,0.741861,-2.293857,PROM1,possible
0,0,13,9600.77696,-0.3759,0.0,0.0,0.0,0.9999999999906629,0.3721928,4.97086711,-0.073271,9.11487,-0.074392,-0.28737199999999996,2.16,0.185638,-0.351021,0.188074,0.068757,-0.15401800000000002,-0.20389200000000002,0.037564,0.047526,-0.07509600000000001,-0.316706,0.036491,0.10803800000000001,0.7147819999999999,-0.10816600000000001,0.10791099999999999,-0.10921199999999999,0.205481,0.047936,0.154671,-0.090388,0.037498000000000004,0.070806,0.265417,PRRC2A,probable
0,0,52,1699.4683100000002,0.2376,0.0,0.0,0.0,0.39881328471452204,0.71101737,7.43867349,-0.065704,8.878960000000001,0.042561,-0.243903,-0.05,0.215852,0.088666,0.042989,-0.070059,0.24981799999999998,0.115275,-0.024918,-0.023312,0.036241,-0.304386,0.02181,0.155274,-0.128221,-0.128681,0.369222,-0.130545,-0.104075,-0.073637,0.2188,-0.069225,0.072153,-0.11732999999999999,-0.316301,PSMB4,probable
0,0,260,0.9687,-0.28,0.0,0.0,0.0,0.9791997132895541,0.7829608920000001,12.50320448,0.055113,11.0922,0.11051300000000001,0.14613299999999999,-0.47,-0.137982,-0.088291,-0.088369,-0.152099,-0.140595,-0.184193,-0.09373200000000001,-0.10164400000000001,0.061189999999999994,0.281638,-0.11133299999999999,0.09757,-0.13652,0.09100599999999999,0.12504200000000001,0.135901,-0.11969400000000001,-0.27915700000000004,-0.194743,-0.16808299999999998,-0.225235,0.056963,0.076657,PSMC3,probable
0,0,67,5.143009999999999,0.4129,0.0,0.0,0.0,0.999745808833033,0.7829608920000001,9.67742038,0.197052,6.00094,0.18512699999999999,0.073404,-0.41,-0.191065,-0.369655,-0.077157,-0.20810900000000002,-0.255899,0.077848,-0.03947,-0.04383,0.045126,0.32462199999999997,0.21470100000000003,0.135157,0.549878,-0.045351999999999996,-0.175492,-0.168242,-0.30806,0.21140599999999998,-0.159152,-0.329364,-0.166722,-0.051663,0.07573400000000001,PSMD11,probable
0,0,137,605.54211,-0.3169,0.0,0.0,0.0,1.26579691239429e-05,0.497687757,4.28855844,-0.064955,10.4794,-0.13148800000000002,0.206565,-0.2,-0.127187,0.20326,-0.36418,0.159828,0.07675499999999999,-0.152756,-0.11819600000000001,-0.096828,0.044931,-0.12614,-0.099772,0.166703,-0.09871100000000001,-0.066705,-0.107129,0.406983,0.2045,-0.367811,-0.198736,-0.122331,-0.194056,-0.184361,0.148523,PSMD5,probable
0,0,457,3.61036,0.3197,0.0,0.0,0.0,0.975506865848027,0.7829608920000001,15.67297733,-0.126175,8.3565,0.281273,0.150592,-0.23,0.162995,-0.5740649999999999,-0.15209,-0.134381,-0.072965,-0.286514,-0.150274,-0.163957,0.20240999999999998,-0.332921,-0.168175,0.271574,-0.32821500000000003,-0.373508,-0.081787,0.131891,-0.24095300000000003,-0.07612100000000001,0.12161,-0.318785,0.303372,-0.092683,-0.284819,PTEN,probable
0,0,58,30.97993,-0.4131,0.0,0.0,0.0,0.871365849855667,0.824708164,7.74742911,0.110946,8.0914,0.22998400000000002,-0.09690399999999999,0.19,-0.169856,0.11726099999999999,0.22701999999999997,-0.125693,-0.113219,-0.25745300000000004,0.084846,-0.413444,-0.071911,0.319639,-0.158119,-0.18708,0.1492,-0.078277,-0.288018,0.106083,1.308268,-0.147342,0.360558,-0.10869300000000001,-0.215644,-0.07571599999999999,0.66764,PTGES3,probable
2,1,21,1565.5627,-0.5182,0.0,0.0,0.0,0.999999982037603,0.748882174,2.93433955,0.284287,8.3443,0.53159,-0.404134,-3.08,-2.709243,0.612526,0.502132,1.2561579999999999,1.466607,-0.37487800000000004,1.7691119999999998,0.195906,-0.26148699999999997,0.068619,1.895134,0.127913,0.138487,-0.40765100000000004,0.16170299999999999,0.12595699999999999,0.753196,0.361638,1.396133,0.38441,-0.918674,-0.263276,0.520903,PTPRD,possible
0,0,28,109.27526999999999,-0.2527,0.0,0.0,0.0,0.0544166347481236,0.292119116,1.70705006,0.912702,5.86592,,1.1964290000000002,0.52,1.320533,0.9151870000000001,1.200768,-6.6438559999999995,1.628698,-3.0083029999999997,0.786887,-2.190401,0.711864,-3.4900589999999996,1.456842,-0.681547,0.737691,0.788607,0.606467,0.873403,-6.6438559999999995,-6.6438559999999995,,2.232917,-6.6438559999999995,-0.760117,,PYY,probable
2,1,282,27.05157,-0.2673,0.0,0.0,0.0,0.6029456408322571,0.6558664439999999,8.5953168,0.085103,10.2306,-0.316533,0.334933,0.3,-0.109542,-0.073299,-0.052798000000000005,-0.152352,0.296067,-0.614108,0.159433,-0.203474,0.054774,-0.329044,0.032376,-0.17716800000000002,0.227544,-0.06767100000000001,-0.085746,0.084327,0.070392,0.192824,-0.07509199999999999,-0.290851,-0.12418299999999999,-0.062084,-0.071025,RAB1A,possible
0,0,326,186.7787,0.5895,0.0,0.0,0.0,2.38441629175774e-07,0.5663051610000001,3.86565544,-0.19783499999999998,6.39886,-0.327751,-0.5265569999999999,0.51,-0.369375,-0.46949799999999997,-0.414822,-0.25235,-0.218356,-0.295971,-0.647334,-0.528587,-0.332473,0.220435,-0.51575,-0.6561,-0.27871399999999996,-0.439804,-0.353844,0.374303,0.235195,-0.486572,0.214101,-0.360342,-0.368229,-0.6269600000000001,-0.518213,RAD52,most likely
0,1,205,26.347459999999998,-0.2891,0.76009538,0.0,0.0,0.00389299156111896,0.152543604,8.75669984,0.183828,8.54443,-2.601938,0.289055,-0.05,0.565972,-0.26222,0.24878499999999998,-0.28594,0.42958,-0.305724,-1.08962,-0.355014,0.10703599999999999,-0.536085,0.509495,0.622066,0.38967399999999996,-1.171325,0.353902,-0.405397,-5.428229,0.225435,0.254778,0.358547,-0.158414,-0.5409510000000001,-0.389895,RAMP2,possible
0,0,322,1105.62229,-0.2548,0.0,0.0,0.0,8.40651968753382e-07,0.13934290400000002,1.99980452,0.58673,10.822000000000001,-1.4282489999999999,1.098544,,0.647705,0.8781110000000001,0.720166,0.493803,0.43591899999999995,0.425267,-2.528674,0.740071,0.612845,0.7290810000000001,-1.624193,0.8735430000000001,0.630708,-0.623498,-6.6438559999999995,1.26284,0.43986899999999995,-4.463645,0.8806620000000001,-0.6004079999999999,-0.7180449999999999,0.414688,1.684484,RARRES1,probable
0,1,588,64.21028000000001,0.4011,0.0,0.0,0.0,0.9359610182937491,0.7480869290000001,2.80908984,-0.9406100000000001,,1.625181,-0.741051,-0.47,-0.7624380000000001,-0.20637800000000003,0.130377,-1.3370549999999999,-0.301175,-6.6438559999999995,0.496957,1.033212,1.301092,-0.7901560000000001,-0.437508,0.321347,-0.85649,,0.24234499999999998,0.09867999999999999,1.702632,-6.6438559999999995,4.066833,-2.5565740000000003,,,2.987444,RBFOX1,possible
0,0,39,8.76227,0.2862,0.0,0.0,0.0,0.00683829902185725,0.11190837599999999,0.0,0.472192,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,RNASE12,least likely
0,0,18,37.629670000000004,0.2414,,,,0.0293653123812636,0.21414461699999998,,,6.095940000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-108K14.8,least likely
0,0,17,9663.74662,0.2315,,,,,,,0.9480120000000001,8.88912,0.913378,0.7094229999999999,,0.631888,1.979125,1.51973,1.8100990000000001,2.103584,1.864607,0.595531,0.789989,0.592727,1.9212779999999998,0.781762,0.358638,1.500769,0.9930610000000001,1.780671,0.491062,2.11639,0.970965,0.601032,2.166777,1.181322,0.8734280000000001,1.197729,RP11-156E8.1,least likely
0,0,377,585.8790799999999,0.4066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-160N1.10,least likely
0,0,492,24.8781,0.2664,,,,,,,1.0617590000000001,8.23975,,-1.115756,,0.926011,,,,,,-2.616874,1.025522,0.73692,,0.572175,,,0.6067140000000001,-6.6438559999999995,,,1.038853,-6.6438559999999995,,0.786641,0.9242940000000001,,RP11-676J12.7,least likely
0,0,465,2.26953,-0.2725,,,,,,,-0.391255,5.05716,1.039668,,,-0.49878,,,,,,0.446047,,1.475296,,0.448755,,2.108772,-0.718168,,,,,,,,0.844392,-0.79932,RP11-701P16.2,least likely
0,0,44,76.62647,0.3302,,,,,,,,10.8734,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-763F8.1,least likely
1,1,61,1450.14696,0.4213,0.0,0.0,0.0,0.0108353564169536,0.289121509,10.515842,-0.056299,6.50294,-0.102467,0.209215,1.85,-0.100133,-0.358657,0.07197200000000001,0.07975800000000001,0.08882999999999999,0.192736,-0.107482,-0.138215,-0.10323800000000001,-0.45633100000000004,-0.105082,-0.067513,0.35893600000000003,0.11006300000000001,0.06512899999999999,0.090447,-0.352443,-0.090102,0.489597,0.07721,-0.146828,-0.22671100000000002,0.354873,RTN4,possible
2,1,241,699.03034,0.3148,0.0,0.0,0.0,2.3195626152955103e-07,0.146139458,,0.087627,8.93958,0.165742,-0.73344,1.44,-0.568951,0.686599,-0.3168,0.22301500000000002,1.063056,0.926325,0.303778,0.17203,-0.101303,-0.22081399999999998,0.329758,0.505704,0.91476,-0.115311,0.6304770000000001,0.577444,-0.358299,-0.182264,0.21288800000000002,-0.42013,-0.21001599999999998,-0.408375,-0.35497399999999996,SAPCD1,possible
